  -4.464922      -4.709894      -6.049487      -4.707002     
  -4.452940      -4.700192      -6.029259      -4.695176     
  -4.448657      -4.697179      -6.006750      -4.683879     
  -4.426220      -4.682345      -5.996229      -4.672042     
  -4.421331      -4.669711      -5.998599      -4.664034     
  -4.410877      -4.656652      -5.995154      -4.651572     
  -4.410204      -4.658352      -5.989304      -4.637004     
  -4.385450      -4.645673      -5.944073      -4.632134     
  -4.377892      -4.638612      -5.916489      -4.623247     
  -4.367310      -4.625213      -5.907838      -4.613479     
  -4.349726      -4.603986      -5.888224      -4.599895     
  -4.331437      -4.595425      -5.866529      -4.594684     
  -4.336744      -4.593961      -5.880743      -4.596202     
  -4.337205      -4.587268      -5.888928      -4.600940     
  -4.339534      -4.587194      -5.932125      -4.606032     
  -4.345772      -4.582974      -5.962470      -4.598321     
  -4.343846      -4.573835      -5.932166      -4.579027     
  -4.333134      -4.573679      -5.925223      -4.560899     
  -4.332532      -4.572128      -5.897498      -4.554985     
  -4.324959      -4.556528      -5.875277      -4.561156     
  -4.311677      -4.546508      -5.886289      -4.557329     
  -4.305668      -4.532981      -5.882195      -4.552710     
  -4.310588      -4.533802      -5.857820      -4.550954     
  -4.293274      -4.527267      -5.847395      -4.549010     
  -4.297069      -4.525256      -5.849391      -4.558709     
  -4.290984      -4.523902      -5.843110      -4.567791     
  -4.298313      -4.520478      -5.878375      -4.573463     
  -4.307969      -4.519230      -5.895517      -4.586951     
  -4.309593      -4.520118      -5.921375      -4.598733     
  -4.300472      -4.516972      -5.905467      -4.588649     
  -4.317635      -4.525542      -5.901471      -4.577938     
  -4.287089      -4.515414      -5.892350      -4.563938     
  -4.291004      -4.513182      -5.862214      -4.548037     
  -4.291428      -4.513506      -5.848819      -4.537883     
  -4.297406      -4.506855      -5.839065      -4.527234     
  -4.285255      -4.504318      -5.803370      -4.519093     
  -4.264544      -4.493207      -5.796645      -4.503239     
  -4.252674      -4.484918      -5.791240      -4.485797     
  -4.233805      -4.466710      -5.743933      -4.469201     
  -4.212560      -4.458693      -5.713796      -4.464323     
  -4.212691      -4.465453      -5.718127      -4.474969     
  -4.213210      -4.466294      -5.724946      -4.483182     
  -4.210917      -4.475905      -5.737092      -4.495953     
  -4.224715      -4.492531      -5.767856      -4.496764     
  -4.231916      -4.491819      -5.787650      -4.509187     
  -4.250018      -4.491176      -5.819818      -4.534648     
  -4.265982      -4.509309      -5.885027      -4.550953     
  -4.298570      -4.506731      -5.959271      -4.564147     
  -4.290214      -4.494374      -5.974245      -4.546356     
  -4.276779      -4.489626      -5.956021      -4.540511     
  -4.266298      -4.485019      -5.941276      -4.537086     
  -4.245501      -4.468701      -5.910695      -4.522388     
  -4.243447      -4.465965      -5.901955      -4.509048     
  -4.242652      -4.459955      -5.899292      -4.502004     
  -4.234449      -4.449090      -5.855500      -4.487125     
  -4.222274      -4.439466      -5.821744      -4.473308     
  -4.210090      -4.441312      -5.773759      -4.471069     
  -4.193263      -4.436085      -5.760360      -4.464096     
  -4.200373      -4.426751      -5.758258      -4.462469     
  -4.193272      -4.426453      -5.748989      -4.463456     
  -4.162548      -4.411309      -5.694388      -4.476004     
  -4.160577      -4.411045      -5.686704      -4.478012     
  -4.149797      -4.405914      -5.683406      -4.481591     
  -4.152530      -4.406483      -5.681238      -4.492658     
  -4.157984      -4.412398      -5.687242      -4.499210     
  -4.153145      -4.410065      -5.678261      -4.495823     
  -4.160814      -4.410210      -5.691243      -4.501965     
  -4.155076      -4.415752      -5.709691      -4.509682     
  -4.191510      -4.440367      -5.819846      -4.527391     
  -4.193246      -4.433327      -5.823385      -4.518836     
  -4.179791      -4.427168      -5.785671      -4.524663     
  -4.162741      -4.427016      -5.776096      -4.539176     
  -4.170217      -4.430556      -5.770852      -4.536000     
  -4.169567      -4.429449      -5.782580      -4.538983     
  -4.192617      -4.438510      -5.820063      -4.533971     
  -4.214057      -4.435939      -5.861596      -4.529243     
  -4.211439      -4.434171      -5.896271      -4.527073     
  -4.229444      -4.431805      -5.931191      -4.520409     
  -4.237587      -4.421815      -5.912631      -4.507854     
  -4.225066      -4.417035      -5.912506      -4.467871     
  -4.200457      -4.400297      -5.859586      -4.452822     
  -4.186019      -4.390138      -5.804469      -4.445707     
  -4.162805      -4.379733      -5.761794      -4.440351     
  -4.139502      -4.374714      -5.727623      -4.435816     
  -4.135239      -4.361733      -5.690222      -4.427245     
  -4.131431      -4.359691      -5.679202      -4.421923     
  -4.132389      -4.352239      -5.664657      -4.409834     
  -4.124088      -4.337917      -5.659393      -4.389066     
  -4.122824      -4.332443      -5.642566      -4.383312     
  -4.124231      -4.318727      -5.658757      -4.370697     
  -4.119004      -4.317059      -5.632717      -4.363335     
  -4.100902      -4.310245      -5.650219      -4.354581     
  -4.111983      -4.302370      -5.659156      -4.342117     
  -4.114293      -4.289895      -5.668233      -4.332018     
  -4.115257      -4.289758      -5.667322      -4.319938     
  -4.104136      -4.291651      -5.687549      -4.313070     
  -4.091492      -4.283987      -5.665288      -4.316588     
  -4.083865      -4.275364      -5.632846      -4.320603     
  -4.070874      -4.283144      -5.631193      -4.319597     
  -4.057971      -4.274829      -5.625889      -4.306949     
  -4.053461      -4.269648      -5.603153      -4.305020     
  -4.045185      -4.262520      -5.595496      -4.311099     
  -4.046676      -4.257825      -5.595836      -4.316183     
